time	a	b
56	7671	7928
164	8323	8573
47	8323	8573
138	9045	9295
86	9045	9295
35	9660	9909
171	9660	9909
159	10293	10542
61	10293	10542
111	10983	11234
133	10983	11234
35	11636	11821
136	11636	11821
50	12187	12437
129	12187	12437
131	12823	13072
71	12823	13072
60	13457	13706
154	13457	13706
83	14117	14366
143	14117	14366
64	14719	14969
153	14719	14969
162	15368	15617
51	15368	15617
119	16019	16268
89	16019	16268
206	16635	16884
16	16635	16884
186	17293	17543
32	17293	17543
196	17924	18173
31	17924	18173
194	18539	18788
35	18539	18788
218	301	550
14	301	550
136	955	1206
79	955	1206
125	1590	1838
99	1590	1838
107	2221	2471
103	2221	2471
120	2885	3133
112	2885	3133
180	3537	3786
39	3537	3786
168	4209	4460
58	4209	4460
110	4843	5092
100	4843	5092
115	5509	5759
106	5509	5759
87	6177	6372
85	6177	6372
185	6761	7015
50	6761	7015
186	7451	7702
41	7451	7702
99	8100	8349
113	8100	8349
173	8761	9012
49	8761	9012
142	9418	9673
86	9418	9673
115	10080	10331
110	10080	10331
170	10747	10995
33	10747	10995
102	12057	12307
68	12057	12307
85	12698	12946
13	12698	12946
101	13353	13603
121	13353	13603
152	13992	14243
83	13992	14243
82	14611	14862
134	14611	14862
132	15521	15772
83	15521	15772
24	16159	16409
0	16159	16409
175	17275	17525
44	17275	17525
200	17907	18156
42	17907	18156
136	18560	18811
37	18560	18811
175	19212	19462
63	19212	19462
177	20409	20659
0	20409	20659
111	21074	21324
118	21074	21324
116	339	589
105	339	589
135	970	1221
103	970	1221
108	1761	2011
125	1761	2011
83	2401	2650
147	2401	2650
188	3047	3295
38	3047	3295
117	3687	3938
114	3687	3938
150	4318	4566
78	4318	4566
231	4942	5190
0	4942	5190
165	5576	5829
70	5576	5829
222	6224	6479
16	6224	6479
153	6874	7125
68	6874	7125
176	7561	7815
60	7561	7815
158	8195	8446
68	8195	8446
235	8833	9082
0	8833	9082
114	9466	9715
117	9466	9715
215	10096	10345
18	10096	10345
231	10725	10979
15	10725	10979
147	11368	11616
81	11368	11616
188	11998	12246
35	11998	12246
129	12631	12879
96	12631	12879
174	13307	13555
52	13307	13555
80	13933	14183
63	13933	14183
108	14594	14844
91	14594	14844
112	15228	15346
0	15228	15346
194	15734	15983
13	15734	15983
222	16358	16608
12	16358	16608
110	17013	17129
0	17013	17129
103	17523	17772
93	17523	17772
227	18155	18406
0	18155	18406
251	18977	19231
0	18977	19231
106	344	593
112	344	593
219	1003	1251
16	1003	1251
199	1658	1909
27	1658	1909
155	2316	2566
77	2316	2566
152	2969	3219
77	2969	3219
143	3598	3848
83	3598	3848
234	4237	4486
0	4237	4486
185	4885	5136
45	4885	5136
74	5537	5788
148	5537	5788
110	6255	6441
59	6255	6441
150	6697	6947
80	6697	6947
160	7441	7691
39	7441	7691
190	8091	8382
79	8091	8382
91	8793	9044
140	8793	9044
105	9431	9682
116	9431	9682
224	10078	10330
8	10078	10330
145	10716	10971
94	10716	10971
168	11377	11628
65	11377	11628
119	12043	12292
106	12043	12292
187	12688	12939
15	12688	12939
163	13751	14002
58	13751	14002
172	14440	14688
60	14440	14688
123	15154	15440
140	15154	15440
164	15845	16095
61	15845	16095
134	16474	16724
81	16474	16724
134	17125	17374
90	17125	17374
120	17750	18000
56	17750	18000
208	18413	18663
25	18413	18663
147	19104	19354
81	19104	19354
127	19762	20012
99	19762	20012
44	287	537
39	287	537
16	925	1179
77	925	1179
18	1558	1807
103	1558	1807
13	2212	2461
1	2212	2461
15	2861	3111
0	2861	3111
52	3504	3754
7	3504	3754
47	4154	4404
40	4154	4404
34	4817	5066
75	4817	5066
0	5450	5700
131	5450	5700
19	6079	6275
37	6079	6275
44	6657	6913
5	6657	6913
44	7282	7536
47	7282	7536
21	7990	8240
87	7990	8240
1	8611	8861
8	8611	8861
13	9251	9501
69	9251	9501
44	9904	10158
71	9904	10158
19	10541	10797
115	10541	10797
5	11292	11540
9	11292	11540
0	12001	12250
0	12001	12250
10	12670	12919
114	12670	12919
48	13304	13553
73	13304	13553
13	13903	14157
80	13903	14157
0	14650	14900
90	14650	14900
35	15283	15532
79	15283	15532
6	16018	16267
0	16018	16267
0	16799	17048
0	16799	17048
12	17471	17721
0	17471	17721
3	18165	18414
5	18165	18414
0	18831	19081
0	18831	19081
20	19559	19808
127	19559	19808
14	818	1067
29	818	1067
39	1470	1720
18	1470	1720
19	2110	2359
96	2110	2359
1	2744	2994
26	2744	2994
4	3384	3634
7	3384	3634
0	4071	4321
23	4071	4321
89	5019	5269
10	5019	5269
4	5670	5925
23	5670	5925
73	6290	6539
90	6290	6539
5	6924	7174
29	6924	7174
4	7641	7890
0	7641	7890
3	8308	8558
32	8308	8558
0	8966	9216
51	8966	9216
78	9698	9947
21	9698	9947
42	10446	10697
23	10446	10697
15	11100	11350
69	11100	11350
15	11777	12027
5	11777	12027
4	12485	12735
6	12485	12735
0	13119	13368
14	13119	13368
0	13785	14034
0	13785	14034
0	14438	14688
10	14438	14688
0	15085	15335
70	15085	15335
0	15784	16034
0	15784	16034
0	16443	16559
0	16443	16559
118	16968	17218
21	16968	17218
36	17650	17899
2	17650	17899
8	18296	18412
41	18296	18412
4	18810	19059
28	18810	19059
10	19427	19676
26	19427	19676
0	20273	20524
0	20273	20524
68	515	764
93	515	764
75	1153	1403
70	1153	1403
99	1774	2023
47	1774	2023
37	2390	2640
109	2390	2640
13	3017	3267
135	3017	3267
43	3645	3895
46	3645	3895
65	4279	4529
56	4279	4529
89	4907	5156
38	4907	5156
24	5540	5789
126	5540	5789
6	6165	6350
95	6165	6350
41	6594	6844
102	6594	6844
73	7275	7524
56	7275	7524
99	7935	8184
57	7935	8184
91	8571	8827
44	8571	8827
20	9220	9470
157	9220	9470
62	9839	10089
55	9839	10089
67	10477	10727
30	10477	10727
38	11114	11364
19	11114	11364
37	11749	11997
61	11749	11997
3	12365	12614
3	12365	12614
6	12993	13242
33	12993	13242
32	13627	13876
73	13627	13876
6	14315	14565
54	14315	14565
17	15082	15332
4	15082	15332
0	15707	15956
35	15707	15956
13	16352	16600
27	16352	16600
0	17006	17256
0	17006	17256
12	17646	17896
23	17646	17896
14	18292	18542
18	18292	18542
0	19085	19335
0	19085	19335
0	485	734
230	485	734
134	1132	1382
87	1132	1382
89	1758	2007
117	1758	2007
92	2387	2636
124	2387	2636
193	3026	3281
41	3026	3281
18	3657	3907
204	3657	3907
70	4292	4541
156	4292	4541
122	4906	5156
109	4906	5156
124	5775	5970
43	5775	5970
60	6364	6615
171	6364	6615
79	7021	7271
155	7021	7271
83	7650	7901
143	7650	7901
0	8277	8527
218	8277	8527
105	8963	9211
111	8963	9211
52	9557	9809
165	9557	9809
0	10181	10432
238	10181	10432
143	10818	11067
58	10818	11067
117	11465	11714
111	11465	11714
217	12100	12349
0	12100	12349
83	12743	12993
144	12743	12993
187	13365	13613
26	13365	13613
110	13993	14242
81	13993	14242
134	14674	14924
94	14674	14924
0	15315	15564
224	15315	15564
219	15942	16192
0	15942	16192
81	16564	16814
141	16564	16814
139	17190	17439
79	17190	17439
104	17817	18067
95	17817	18067
0	18475	18726
0	18475	18726
0	19102	19358
223	19102	19358
44	468	719
175	468	719
106	1092	1342
86	1092	1342
130	1766	2015
97	1766	2015
166	2392	2654
53	2392	2654
12	3032	3282
224	3032	3282
0	3780	4031
227	3780	4031
0	4418	4674
242	4418	4674
78	5047	5297
144	5047	5297
151	5669	5919
66	5669	5919
0	6299	6549
139	6299	6549
74	6920	7169
107	6920	7169
114	7547	7797
103	7547	7797
60	8181	8431
142	8181	8431
0	8796	9050
228	8796	9050
14	9437	9686
37	9437	9686
32	10296	10546
0	10296	10546
0	10910	11159
66	10910	11159
11	11551	11801
0	11551	11801
0	12219	12505
44	12219	12505
73	12930	13186
135	12930	13186
38	13549	13799
66	13549	13799
0	14185	14302
19	14185	14302
14	14744	14993
130	14744	14993
0	15380	15631
58	15380	15631
71	16070	16325
93	16070	16325
43	16745	16994
48	16745	16994
60	17439	17689
5	17439	17689
19	18083	18333
58	18083	18333
24	18712	18961
182	18712	18961
0	19360	19615
19	19360	19615
0	289	539
212	289	539
59	934	1183
165	934	1183
0	1566	1822
243	1566	1822
75	2185	2437
163	2185	2437
7	2839	3089
225	2839	3089
53	3483	3732
182	3483	3732
2	4106	4354
226	4106	4354
11	4757	5007
228	4757	5007
0	5376	5626
240	5376	5626
9	6019	6274
236	6019	6274
0	6696	6952
142	6696	6952
158	7370	7618
69	7370	7618
72	7984	8234
161	7984	8234
69	8619	8869
168	8619	8869
0	9263	9514
240	9263	9514
0	9914	10162
230	9914	10162
51	10554	10804
173	10554	10804
13	11255	11504
216	11255	11504
37	11891	12077
130	11891	12077
106	12451	12700
103	12451	12700
96	13106	13355
109	13106	13355
120	13728	13978
104	13728	13978
127	14367	14617
100	14367	14617
62	14993	15243
148	14993	15243
131	15659	15909
65	15659	15909
59	16294	16550
179	16294	16550
0	16935	17185
198	16935	17185
240	17575	17825
0	17575	17825
52	18195	18444
174	18195	18444
0	18826	19076
218	18826	19076
77	320	569
111	320	569
4	963	1212
59	963	1212
12	1621	1875
95	1621	1875
46	2242	2493
25	2242	2493
72	2876	3126
49	2876	3126
59	3502	3754
47	3502	3754
41	4131	4381
135	4131	4381
55	4756	5005
79	4756	5005
25	5415	5611
16	5415	5611
76	6084	6333
78	6084	6333
25	6715	6964
195	6715	6964
162	7347	7596
19	7347	7596
70	8227	8476
91	8227	8476
72	8843	9093
114	8843	9093
218	9463	9713
4	9463	9713
14	10094	10344
58	10094	10344
134	10720	10970
32	10720	10970
7	11421	11670
218	11421	11670
2	12074	12324
227	12074	12324
63	12709	12958
93	12709	12958
82	13352	13603
84	13352	13603
49	13990	14241
120	13990	14241
154	14701	14950
16	14701	14950
102	15365	15614
117	15365	15614
0	16012	16267
0	16012	16267
58	16651	16900
147	16651	16900
101	17270	17519
118	17270	17519
87	17895	18144
79	17895	18144
183	18516	18765
44	18516	18765
31	19142	19392
97	19142	19392
125	292	547
84	292	547
87	943	1229
110	943	1229
90	1590	1840
142	1590	1840
141	2216	2467
75	2216	2467
83	2865	3121
110	2865	3121
10	3502	3758
187	3502	3758
125	4126	4376
52	4126	4376
116	4791	5041
107	4791	5041
176	5411	5661
39	5411	5661
8	6026	6275
212	6026	6275
146	6645	6895
83	6645	6895
0	7282	7534
246	7282	7534
0	7915	8164
245	7915	8164
103	8535	8785
77	8535	8785
184	9158	9409
16	9158	9409
60	9810	10065
147	9810	10065
118	10446	10696
19	10446	10696
131	11056	11305
3	11056	11305
45	11662	11912
105	11662	11912
0	12282	12531
182	12282	12531
35	13093	13343
143	13093	13343
0	13795	13910
64	13795	13910
12	14320	14569
191	14320	14569
80	14960	15210
88	14960	15210
0	15606	15856
207	15606	15856
223	16233	16483
0	16233	16483
1	16875	17125
122	16875	17125
39	17506	17756
72	17506	17756
71	18159	18408
100	18159	18408
0	18776	19025
236	18776	19025
85	290	540
137	290	540
111	912	1162
108	912	1162
89	1566	1816
133	1566	1816
41	2201	2451
184	2201	2451
51	2827	3076
168	2827	3076
34	3471	3722
195	3471	3722
126	4125	4376
97	4125	4376
125	4781	5031
81	4781	5031
123	5471	5720
95	5471	5720
62	6095	6344
145	6095	6344
39	6743	6994
183	6743	6994
182	7406	7655
49	7406	7655
233	8052	8301
8	8052	8301
142	8704	8953
79	8704	8953
174	9358	9607
71	9358	9607
124	9992	10241
68	9992	10241
23	10634	10883
193	10634	10883
100	11259	11508
120	11259	11508
80	11897	12081
83	11897	12081
155	12454	12703
69	12454	12703
117	13084	13333
121	13084	13333
46	13765	14014
172	13765	14014
211	14430	14680
20	14430	14680
186	15073	15323
51	15073	15323
1	15689	15939
245	15689	15939
135	16322	16571
101	16322	16571
119	16946	17195
104	16946	17195
73	17582	17831
138	17582	17831
1	18197	18446
237	18197	18446
155	18829	19079
74	18829	19079
158	368	617
0	368	617
0	993	1243
0	993	1243
5	1616	1872
179	1616	1872
113	2236	2486
24	2236	2486
181	2890	3139
39	2890	3139
68	4247	4498
148	4247	4498
110	4879	5127
101	4879	5127
0	5494	5743
17	5494	5743
0	6174	6424
6	6174	6424
17	6838	7088
186	6838	7088
0	7566	7816
0	7566	7816
131	8326	8576
94	8326	8576
0	8944	9198
234	8944	9198
57	9615	9866
159	9615	9866
0	10249	10500
0	10249	10500
157	10869	11120
58	10869	11120
38	11895	12145
165	11895	12145
39	12510	12764
201	12510	12764
0	13134	13384
241	13134	13384
65	13774	14023
123	13774	14023
0	14401	14651
235	14401	14651
54	15011	15261
172	15011	15261
169	15638	15886
41	15638	15886
34	16281	16531
183	16281	16531
1	16909	17159
178	16909	17159
31	17672	17923
133	17672	17923
0	18306	18557
0	18306	18557
89	19373	19568
42	19373	19568
233	19922	20172
0	19922	20172
114	20559	20810
101	20559	20810
97	314	563
0	314	563
78	931	1179
138	931	1179
13	1568	1823
215	1568	1823
11	2214	2464
219	2214	2464
206	2839	3088
0	2839	3088
62	3460	3708
83	3460	3708
0	4091	4345
0	4091	4345
40	5160	5411
91	5160	5411
46	5827	6078
125	5827	6078
92	6427	6678
135	6427	6678
70	7059	7310
145	7059	7310
0	7739	7988
0	7739	7988
0	8378	8627
0	8378	8627
0	8998	9252
166	8998	9252
36	9629	9744
45	9629	9744
122	10122	10372
81	10122	10372
93	10743	10993
128	10743	10993
130	11366	11614
0	11366	11614
50	11973	12221
168	11973	12221
111	12844	13093
46	12844	13093
0	13473	13723
143	13473	13723
13	14140	14388
143	14140	14388
0	14818	15069
41	14818	15069
21	15451	15702
23	15451	15702
0	16094	16344
52	16094	16344
129	16743	16994
63	16743	16994
185	17365	17619
49	17365	17619
0	18005	18261
0	18005	18261
0	18797	19046
0	18797	19046
58	19451	19700
128	19451	19700
172	366	616
56	366	616
154	980	1228
68	980	1228
71	1590	1840
155	1590	1840
232	2230	2484
0	2230	2484
174	2847	3098
50	2847	3098
41	3468	3718
164	3468	3718
20	4262	4512
199	4262	4512
234	4879	5130
0	4879	5130
96	5492	5741
113	5492	5741
234	6439	6689
0	6439	6689
121	7068	7319
98	7068	7319
0	7726	7980
61	7726	7980
114	8363	8618
110	8363	8618
186	8989	9238
17	8989	9238
84	9609	9858
107	9609	9858
0	10244	10495
90	10244	10495
43	10863	11113
192	10863	11113
141	11495	11745
80	11495	11745
187	12114	12364
23	12114	12364
150	12729	12979
56	12729	12979
126	13352	13603
15	13352	13603
28	14006	14256
0	14006	14256
55	14716	14900
71	14716	14900
47	15298	15546
146	15298	15546
62	15952	16206
153	15952	16206
49	16584	16835
179	16584	16835
106	17211	17459
102	17211	17459
12	17834	18084
164	17834	18084
0	18469	18725
179	18469	18725
0	19094	19345
0	19094	19345
227	292	542
0	292	542
206	913	1162
27	913	1162
186	1541	1791
49	1541	1791
184	2163	2414
38	2163	2414
231	2776	3025
6	2776	3025
146	3395	3645
79	3395	3645
193	4012	4262
26	4012	4262
204	4603	4857
30	4603	4857
173	5228	5478
59	5228	5478
184	5869	6118
38	5869	6118
89	6522	6771
138	6522	6771
185	7194	7444
48	7194	7444
34	7830	8080
207	7830	8080
234	8442	8692
0	8442	8692
230	9050	9299
0	9050	9299
185	9666	9917
37	9666	9917
129	10304	10554
100	10304	10554
163	10919	11169
65	10919	11169
93	11543	11793
131	11543	11793
186	12168	12418
43	12168	12418
148	12782	13031
77	12782	13031
124	13521	13771
108	13521	13771
210	14200	14450
26	14200	14450
239	14852	15102
2	14852	15102
136	15467	15717
94	15467	15717
163	16089	16339
63	16089	16339
145	16703	16952
84	16703	16952
144	17330	17525
43	17330	17525
246	17891	18141
0	17891	18141
62	18529	18779
168	18529	18779
189	277	526
31	277	526
216	909	1158
9	909	1158
128	1521	1771
101	1521	1771
60	2153	2402
158	2153	2402
210	2807	3057
20	2807	3057
190	3434	3684
40	3434	3684
109	4065	4321
90	4065	4321
196	4703	4952
26	4703	4952
86	5325	5574
118	5325	5574
189	6012	6261
26	6012	6261
81	6703	6953
144	6703	6953
141	7413	7663
81	7413	7663
44	8037	8292
179	8037	8292
75	8671	8921
146	8671	8921
15	9295	9410
87	9295	9410
15	9783	10032
205	9783	10032
96	10409	10659
137	10409	10659
186	11038	11288
34	11038	11288
123	11666	11916
98	11666	11916
223	12297	12547
13	12297	12547
158	12926	13177
48	12926	13177
26	13548	13799
202	13548	13799
89	14352	14602
141	14352	14602
147	14980	15230
70	14980	15230
96	15605	15856
124	15605	15856
225	16241	16492
3	16241	16492
233	16882	17132
0	16882	17132
74	17555	17805
151	17555	17805
234	18176	18426
0	18176	18426
90	18801	19051
137	18801	19051
231	285	534
0	285	534
219	939	1188
5	939	1188
212	1574	1824
19	1574	1824
110	2195	2444
122	2195	2444
163	2828	3077
65	2828	3077
119	3451	3700
103	3451	3700
131	4085	4334
94	4085	4334
212	4700	4949
16	4700	4949
140	5324	5580
90	5324	5580
95	5945	6194
125	5945	6194
72	6572	6821
162	6572	6821
149	7233	7483
75	7233	7483
201	7887	8136
25	7887	8136
170	8506	8756
63	8506	8756
234	9114	9364
2	9114	9364
127	9732	9982
88	9732	9982
94	10358	10608
137	10358	10608
131	10985	11233
76	10985	11233
235	11613	11863
0	11613	11863
141	12232	12482
93	12232	12482
149	12888	13138
75	12888	13138
148	13499	13749
84	13499	13749
161	14153	14338
8	14153	14338
117	14981	15231
100	14981	15231
169	15613	15862
60	15613	15862
102	16226	16476
130	16226	16476
147	16851	17101
78	16851	17101
157	17554	17804
80	17554	17804
93	18181	18431
129	18181	18431
228	18799	19049
10	18799	19049
213	311	559
19	311	559
0	944	1195
240	944	1195
42	1606	1857
179	1606	1857
170	2256	2506
65	2256	2506
148	2888	3138
78	2888	3138
109	3526	3776
120	3526	3776
42	4185	4436
178	4185	4436
180	4822	5072
41	4822	5072
130	5470	5721
87	5470	5721
136	6097	6292
33	6097	6292
203	6686	6936
39	6686	6936
0	7345	7595
236	7345	7595
215	7991	8243
23	7991	8243
186	8658	8909
44	8658	8909
85	9291	9541
143	9291	9541
76	9943	10194
152	9943	10194
233	10589	10841
3	10589	10841
92	11253	11504
140	11253	11504
184	11892	12143
36	11892	12143
180	12537	12788
59	12537	12788
113	13193	13443
97	13193	13443
112	13848	14099
114	13848	14099
75	14544	14793
125	14544	14793
147	15229	15480
25	15229	15480
198	15873	16124
22	15873	16124
125	16551	16802
92	16551	16802
145	17202	17453
80	17202	17453
185	17829	18080
37	17829	18080
115	18488	18738
115	18488	18738
22	19128	19377
139	19128	19377
1	318	568
227	318	568
57	961	1213
153	961	1213
1	1604	1854
224	1604	1854
53	2227	2478
178	2227	2478
123	2848	3098
102	2848	3098
20	3480	3731
209	3480	3731
132	4105	4356
88	4105	4356
45	4793	5042
184	4793	5042
83	5419	5670
136	5419	5670
49	6049	6300
176	6049	6300
45	6698	6949
136	6698	6949
171	7391	7642
42	7391	7642
77	8029	8278
135	8029	8278
233	8664	8912
0	8664	8912
239	9319	9569
0	9319	9569
104	9974	10225
125	9974	10225
174	10613	10868
61	10613	10868
123	11250	11500
104	11250	11500
63	11899	12148
163	11899	12148
28	12527	12777
204	12527	12777
151	13156	13406
81	13156	13406
8	13793	14044
219	13793	14044
84	14451	14699
128	14451	14699
1	15128	15244
103	15128	15244
79	15620	15871
131	15620	15871
91	16240	16490
132	16240	16490
70	16876	16992
38	16876	16992
114	17367	17617
118	17367	17617
21	17988	18238
211	17988	18238
79	18852	19101
97	18852	19101
106	349	600
123	349	600
164	1041	1291
65	1041	1291
140	1701	1951
42	1701	1951
90	2350	2601
119	2350	2601
0	2985	3235
0	2985	3235
7	3977	4227
231	3977	4227
81	4612	4862
148	4612	4862
140	5269	5519
85	5269	5519
59	5919	6170
173	5919	6170
74	6593	6779
96	6593	6779
133	7058	7308
66	7058	7308
5	7837	8087
194	7837	8087
112	8496	8747
119	8496	8747
44	9197	9448
110	9197	9448
0	9851	10102
129	9851	10102
28	10485	10736
27	10485	10736
106	11731	11982
127	11731	11982
88	12379	12630
137	12379	12630
92	13014	13264
115	13014	13264
122	13648	13898
95	13648	13898
21	14311	14562
213	14311	14562
149	14955	15205
74	14955	15205
42	15685	15932
177	15685	15932
49	16333	16582
178	16333	16582
41	16980	17230
185	16980	17230
14	17634	17885
206	17634	17885
64	18283	18537
170	18283	18537
111	18954	19205
116	18954	19205
103	19609	19859
121	19609	19859
140	20278	20529
87	20278	20529
112	285	535
112	285	535
118	917	1166
99	917	1166
132	1542	1792
93	1542	1792
163	2219	2469
64	2219	2469
133	2838	3089
97	2838	3089
166	3609	3858
69	3609	3858
216	4238	4489
0	4238	4489
54	4894	5144
163	4894	5144
58	5522	5772
178	5522	5772
136	6146	6340
34	6146	6340
163	6722	6971
57	6722	6971
121	7407	7656
96	7407	7656
140	8048	8298
59	8048	8298
92	8704	8954
116	8704	8954
40	9351	9601
169	9351	9601
117	9989	10240
64	9989	10240
150	10639	10890
64	10639	10890
57	11291	11540
184	11291	11540
165	11970	12222
44	11970	12222
135	12611	12863
83	12611	12863
94	13264	13513
74	13264	13513
127	13913	14163
86	13913	14163
109	14623	14874
90	14623	14874
116	15268	15518
94	15268	15518
177	15904	16154
57	15904	16154
226	16544	16794
0	16544	16794
77	17229	17478
122	17229	17478
129	17876	18125
72	17876	18125
96	18528	18780
115	18528	18780
93	19170	19420
121	19170	19420
129	331	581
91	331	581
171	969	1220
66	969	1220
97	1658	1907
130	1658	1907
45	2364	2616
197	2364	2616
103	3005	3256
123	3005	3256
69	3646	3895
153	3646	3895
66	4292	4542
176	4292	4542
113	4923	5174
113	4923	5174
77	5572	5823
151	5572	5823
70	6214	6463
158	6214	6463
114	6855	7104
97	6855	7104
241	7508	7758
0	7508	7758
190	8174	8423
46	8174	8423
107	8811	9060
113	8811	9060
142	9443	9691
74	9443	9691
32	10062	10310
170	10062	10310
190	10873	11122
35	10873	11122
51	11616	11865
153	11616	11865
76	12249	12500
159	12249	12500
85	12874	13123
81	12874	13123
189	13533	13782
45	13533	13782
98	14174	14424
93	14174	14424
177	14839	15090
34	14839	15090
6	15480	15595
83	15480	15595
83	16013	16262
106	16013	16262
158	16653	16903
43	16653	16903
16	17353	17468
77	17353	17468
106	17857	18106
79	17857	18106
183	18501	18750
0	18501	18750
175	19330	19580
16	19330	19580
93	308	558
131	308	558
124	934	1183
101	934	1183
179	1555	1806
47	1555	1806
32	2200	2449
192	2200	2449
128	2872	3128
104	2872	3128
80	3565	3815
148	3565	3815
143	4209	4458
78	4209	4458
193	4846	5096
37	4846	5096
162	5482	5733
80	5482	5733
44	6126	6313
116	6126	6313
170	6579	6831
61	6579	6831
153	7298	7549
53	7298	7549
165	7946	8195
60	7946	8195
119	8754	9005
114	8754	9005
89	9377	9628
132	9377	9628
134	10014	10263
96	10014	10263
78	10642	10892
158	10642	10892
135	11298	11548
104	11298	11548
86	11994	12243
145	11994	12243
180	12623	12872
49	12623	12872
147	13260	13508
90	13260	13508
133	13898	14148
93	13898	14148
112	14568	14820
108	14568	14820
169	15216	15465
54	15216	15465
162	15843	16091
55	15843	16091
185	16471	16720
32	16471	16720
91	17110	17361
130	17110	17361
179	17764	18014
54	17764	18014
124	18378	18628
97	18378	18628
154	19021	19271
48	19021	19271
116	305	555
118	305	555
119	947	1197
0	947	1197
212	1585	1836
0	1585	1836
105	2223	2473
21	2223	2473
119	2870	3120
94	2870	3120
83	3509	3760
148	3509	3760
22	4163	4413
77	4163	4413
66	4810	5061
75	4810	5061
49	5466	5717
161	5466	5717
41	6123	6373
161	6123	6373
12	6786	7036
218	6786	7036
40	7472	7723
158	7472	7723
43	8132	8381
151	8132	8381
37	8763	9013
92	8763	9013
72	9419	9669
126	9419	9669
238	10055	10305
0	10055	10305
0	10708	10958
246	10708	10958
49	11523	11774
172	11523	11774
45	12182	12433
169	12182	12433
0	12865	13115
239	12865	13115
115	13619	13869
35	13619	13869
59	14269	14519
134	14269	14519
70	14974	15225
162	14974	15225
127	15611	15861
53	15611	15861
31	16257	16507
74	16257	16507
0	16966	17216
83	16966	17216
24	17611	17862
195	17611	17862
0	18290	18485
48	18290	18485
43	18953	19202
111	18953	19202
27	19643	19894
195	19643	19894
89	314	564
140	314	564
217	984	1232
14	984	1232
0	1624	1874
235	1624	1874
62	2295	2546
165	2295	2546
123	2941	3191
106	2941	3191
185	3585	3835
41	3585	3835
25	4220	4471
219	4220	4471
13	4861	5112
205	4861	5112
151	5511	5759
75	5511	5759
63	6160	6410
164	6160	6410
0	6808	7059
51	6808	7059
217	7502	7751
21	7502	7751
56	8168	8418
170	8168	8418
23	8827	9077
213	8827	9077
0	9460	9575
108	9460	9575
74	9973	10225
150	9973	10225
223	10623	10874
12	10623	10874
224	11255	11505
14	11255	11505
179	11891	12142
56	11891	12142
195	12554	12805
34	12554	12805
127	13194	13445
88	13194	13445
126	13851	14100
86	13851	14100
124	14526	14777
84	14526	14777
14	15174	15425
226	15174	15425
106	15829	16087
134	15829	16087
214	16512	16764
27	16512	16764
173	17242	17493
42	17242	17493
0	17879	18130
11	17879	18130
61	18526	18776
15	18526	18776
80	19162	19412
52	19162	19412
110	444	695
117	444	695
222	1099	1356
9	1099	1356
101	1783	2034
123	1783	2034
210	2471	2757
42	2471	2757
82	3180	3430
100	3180	3430
61	3815	4065
165	3815	4065
118	4458	4708
99	4458	4708
76	5103	5354
158	5103	5354
111	5732	5983
115	5732	5983
53	6391	6641
166	6391	6641
157	7024	7275
76	7024	7275
32	7842	8092
183	7842	8092
234	8485	8735
0	8485	8735
236	9141	9392
0	9141	9392
68	9774	10024
157	9774	10024
125	10414	10664
110	10414	10664
62	11070	11321
75	11070	11321
56	11723	11974
157	11723	11974
66	12383	12633
103	12383	12633
181	13028	13279
0	13028	13279
0	13699	13949
235	13699	13949
81	14334	14582
76	14334	14582
33	15094	15278
120	15094	15278
0	15680	15966
0	15680	15966
100	17113	17363
118	17113	17363
0	17750	18001
246	17750	18001
180	18490	18741
54	18490	18741
67	19409	19659
162	19409	19659
71	20071	20322
144	20071	20322
0	20708	20959
182	20708	20959
135	293	543
94	293	543
169	907	1157
56	907	1157
129	1526	1775
82	1526	1775
161	2172	2421
55	2172	2421
165	2814	3064
22	2814	3064
59	3442	3692
151	3442	3692
146	4063	4312
31	4063	4312
72	4695	4945
84	4695	4945
125	5344	5593
86	5344	5593
40	6011	6261
137	6011	6261
81	6634	6884
147	6634	6884
221	7352	7604
24	7352	7604
0	8012	8262
177	8012	8262
180	8681	8931
38	8681	8931
214	9348	9598
20	9348	9598
161	10002	10251
57	10002	10251
37	10646	10895
166	10646	10895
104	11283	11533
99	11283	11533
105	11931	12183
112	11931	12183
61	12588	12837
136	12588	12837
50	13237	13488
155	13237	13488
135	13866	14117
56	13866	14117
101	14553	14802
125	14553	14802
176	15191	15440
24	15191	15440
137	15842	16092
48	15842	16092
74	16497	16747
128	16497	16747
94	17155	17406
107	17155	17406
98	17811	18005
59	17811	18005
144	18437	18687
41	18437	18687
52	19064	19313
160	19064	19313
206	293	542
16	293	542
159	938	1188
34	938	1188
133	1590	1842
91	1590	1842
84	2232	2482
144	2232	2482
132	2868	3118
82	2868	3118
123	3514	3763
79	3514	3763
103	4140	4389
92	4140	4389
99	4776	5028
92	4776	5028
36	5431	5681
147	5431	5681
165	6074	6325
56	6074	6325
13	6733	6983
186	6733	6983
203	7417	7680
0	7417	7680
94	8082	8332
117	8082	8332
36	8760	9010
180	8760	9010
0	9397	9511
82	9397	9511
28	9923	10172
159	9923	10172
105	10577	10833
90	10577	10833
59	11243	11493
150	11243	11493
87	11904	12154
71	11904	12154
111	12545	12796
94	12545	12796
175	13192	13441
49	13192	13441
46	13822	14072
188	13822	14072
134	14521	14770
76	14521	14770
70	15174	15425
130	15174	15425
160	15843	16092
67	15843	16092
82	16496	16746
135	16496	16746
181	17226	17476
38	17226	17476
