time	a	b
232	7671	7928
212	8323	8573
212	8323	8573
224	9045	9295
224	9045	9295
207	9660	9909
207	9660	9909
220	10293	10542
220	10293	10542
244	10983	11234
244	10983	11234
171	11636	11821
171	11636	11821
182	12187	12437
182	12187	12437
204	12823	13072
204	12823	13072
218	13457	13706
218	13457	13706
226	14117	14366
226	14117	14366
217	14719	14969
217	14719	14969
213	15368	15617
213	15368	15617
208	16019	16268
208	16019	16268
222	16635	16884
222	16635	16884
220	17293	17543
220	17293	17543
227	17924	18173
227	17924	18173
229	18539	18788
229	18539	18788
232	301	550
232	301	550
217	955	1206
217	955	1206
225	1590	1838
225	1590	1838
210	2221	2471
210	2221	2471
232	2885	3133
232	2885	3133
219	3537	3786
219	3537	3786
227	4209	4460
227	4209	4460
210	4843	5092
210	4843	5092
221	5509	5759
221	5509	5759
172	6177	6372
172	6177	6372
235	6761	7015
235	6761	7015
227	7451	7702
227	7451	7702
214	8100	8349
214	8100	8349
222	8761	9012
222	8761	9012
228	9418	9673
228	9418	9673
227	10080	10331
227	10080	10331
203	10747	10995
203	10747	10995
170	12057	12307
170	12057	12307
98	12698	12946
98	12698	12946
231	13353	13603
231	13353	13603
235	13992	14243
235	13992	14243
222	14611	14862
222	14611	14862
215	15521	15772
215	15521	15772
24	16159	16409
24	16159	16409
219	17275	17525
219	17275	17525
242	17907	18156
242	17907	18156
173	18560	18811
173	18560	18811
238	19212	19462
238	19212	19462
177	20409	20659
177	20409	20659
235	21074	21324
235	21074	21324
223	339	589
223	339	589
238	970	1221
238	970	1221
233	1761	2011
233	1761	2011
230	2401	2650
230	2401	2650
226	3047	3295
226	3047	3295
231	3687	3938
231	3687	3938
228	4318	4566
228	4318	4566
231	4942	5190
231	4942	5190
235	5576	5829
235	5576	5829
238	6224	6479
238	6224	6479
221	6874	7125
221	6874	7125
236	7561	7815
236	7561	7815
226	8195	8446
226	8195	8446
235	8833	9082
235	8833	9082
231	9466	9715
231	9466	9715
233	10096	10345
233	10096	10345
246	10725	10979
246	10725	10979
228	11368	11616
228	11368	11616
223	11998	12246
223	11998	12246
225	12631	12879
225	12631	12879
226	13307	13555
226	13307	13555
143	13933	14183
143	13933	14183
199	14594	14844
199	14594	14844
112	15228	15346
112	15228	15346
207	15734	15983
207	15734	15983
234	16358	16608
234	16358	16608
110	17013	17129
110	17013	17129
200	17523	17772
200	17523	17772
227	18155	18406
227	18155	18406
251	18977	19231
251	18977	19231
225	344	593
225	344	593
236	1003	1251
236	1003	1251
234	1658	1909
234	1658	1909
232	2316	2566
232	2316	2566
229	2969	3219
229	2969	3219
230	3598	3848
230	3598	3848
234	4237	4486
234	4237	4486
230	4885	5136
230	4885	5136
222	5537	5788
222	5537	5788
169	6255	6441
169	6255	6441
230	6697	6947
230	6697	6947
199	7441	7691
199	7441	7691
269	8091	8382
269	8091	8382
231	8793	9044
231	8793	9044
224	9431	9682
224	9431	9682
235	10078	10330
235	10078	10330
239	10716	10971
239	10716	10971
233	11377	11628
233	11377	11628
225	12043	12292
225	12043	12292
202	12688	12939
202	12688	12939
222	13751	14002
222	13751	14002
232	14440	14688
232	14440	14688
263	15154	15440
263	15154	15440
225	15845	16095
225	15845	16095
215	16474	16724
215	16474	16724
224	17125	17374
224	17125	17374
178	17750	18000
178	17750	18000
233	18413	18663
233	18413	18663
228	19104	19354
228	19104	19354
226	19762	20012
226	19762	20012
84	287	537
84	287	537
95	925	1179
95	925	1179
121	1558	1807
121	1558	1807
17	2212	2461
17	2212	2461
15	2861	3111
15	2861	3111
59	3504	3754
59	3504	3754
87	4154	4404
87	4154	4404
110	4817	5066
110	4817	5066
132	5450	5700
132	5450	5700
56	6079	6275
56	6079	6275
49	6657	6913
49	6657	6913
92	7282	7536
92	7282	7536
114	7990	8240
114	7990	8240
9	8611	8861
9	8611	8861
82	9251	9501
82	9251	9501
116	9904	10158
116	9904	10158
135	10541	10797
135	10541	10797
15	11292	11540
15	11292	11540
0	12001	12250
0	12001	12250
124	12670	12919
124	12670	12919
124	13304	13553
124	13304	13553
94	13903	14157
94	13903	14157
90	14650	14900
90	14650	14900
114	15283	15532
114	15283	15532
6	16018	16267
6	16018	16267
0	16799	17048
0	16799	17048
14	17471	17721
14	17471	17721
8	18165	18414
8	18165	18414
0	18831	19081
0	18831	19081
147	19559	19808
147	19559	19808
44	818	1067
44	818	1067
58	1470	1720
58	1470	1720
115	2110	2359
115	2110	2359
27	2744	2994
27	2744	2994
11	3384	3634
11	3384	3634
23	4071	4321
23	4071	4321
99	5019	5269
99	5019	5269
27	5670	5925
27	5670	5925
163	6290	6539
163	6290	6539
34	6924	7174
34	6924	7174
4	7641	7890
4	7641	7890
35	8308	8558
35	8308	8558
51	8966	9216
51	8966	9216
99	9698	9947
99	9698	9947
66	10446	10697
66	10446	10697
84	11100	11350
84	11100	11350
20	11777	12027
20	11777	12027
10	12485	12735
10	12485	12735
14	13119	13368
14	13119	13368
0	13785	14034
0	13785	14034
10	14438	14688
10	14438	14688
70	15085	15335
70	15085	15335
0	15784	16034
0	15784	16034
0	16443	16559
0	16443	16559
139	16968	17218
139	16968	17218
39	17650	17899
39	17650	17899
49	18296	18412
49	18296	18412
33	18810	19059
33	18810	19059
36	19427	19676
36	19427	19676
0	20273	20524
0	20273	20524
161	515	764
161	515	764
145	1153	1403
145	1153	1403
146	1774	2023
146	1774	2023
146	2390	2640
146	2390	2640
149	3017	3267
149	3017	3267
89	3645	3895
89	3645	3895
121	4279	4529
121	4279	4529
127	4907	5156
127	4907	5156
150	5540	5789
150	5540	5789
101	6165	6350
101	6165	6350
143	6594	6844
143	6594	6844
129	7275	7524
129	7275	7524
157	7935	8184
157	7935	8184
136	8571	8827
136	8571	8827
177	9220	9470
177	9220	9470
120	9839	10089
120	9839	10089
97	10477	10727
97	10477	10727
58	11114	11364
58	11114	11364
98	11749	11997
98	11749	11997
6	12365	12614
6	12365	12614
42	12993	13242
42	12993	13242
105	13627	13876
105	13627	13876
60	14315	14565
60	14315	14565
21	15082	15332
21	15082	15332
36	15707	15956
36	15707	15956
41	16352	16600
41	16352	16600
0	17006	17256
0	17006	17256
37	17646	17896
37	17646	17896
32	18292	18542
32	18292	18542
0	19085	19335
0	19085	19335
230	485	734
230	485	734
225	1132	1382
225	1132	1382
206	1758	2007
206	1758	2007
216	2387	2636
216	2387	2636
234	3026	3281
234	3026	3281
222	3657	3907
222	3657	3907
226	4292	4541
226	4292	4541
231	4906	5156
231	4906	5156
176	5775	5970
176	5775	5970
231	6364	6615
231	6364	6615
234	7021	7271
234	7021	7271
226	7650	7901
226	7650	7901
218	8277	8527
218	8277	8527
216	8963	9211
216	8963	9211
217	9557	9809
217	9557	9809
238	10181	10432
238	10181	10432
201	10818	11067
201	10818	11067
228	11465	11714
228	11465	11714
217	12100	12349
217	12100	12349
227	12743	12993
227	12743	12993
213	13365	13613
213	13365	13613
191	13993	14242
191	13993	14242
228	14674	14924
228	14674	14924
224	15315	15564
224	15315	15564
219	15942	16192
219	15942	16192
222	16564	16814
222	16564	16814
218	17190	17439
218	17190	17439
199	17817	18067
199	17817	18067
0	18475	18726
0	18475	18726
226	19102	19358
226	19102	19358
219	468	719
219	468	719
195	1092	1342
195	1092	1342
227	1766	2015
227	1766	2015
219	2392	2654
219	2392	2654
236	3032	3282
236	3032	3282
227	3780	4031
227	3780	4031
242	4418	4674
242	4418	4674
222	5047	5297
222	5047	5297
217	5669	5919
217	5669	5919
139	6299	6549
139	6299	6549
181	6920	7169
181	6920	7169
217	7547	7797
217	7547	7797
202	8181	8431
202	8181	8431
228	8796	9050
228	8796	9050
51	9437	9686
51	9437	9686
32	10296	10546
32	10296	10546
66	10910	11159
66	10910	11159
11	11551	11801
11	11551	11801
44	12219	12505
44	12219	12505
208	12930	13186
208	12930	13186
104	13549	13799
104	13549	13799
19	14185	14302
19	14185	14302
144	14744	14993
144	14744	14993
58	15380	15631
58	15380	15631
164	16070	16325
164	16070	16325
95	16745	16994
95	16745	16994
65	17439	17689
65	17439	17689
77	18083	18333
77	18083	18333
206	18712	18961
206	18712	18961
19	19360	19615
19	19360	19615
212	289	539
212	289	539
224	934	1183
224	934	1183
243	1566	1822
243	1566	1822
238	2185	2437
238	2185	2437
236	2839	3089
236	2839	3089
235	3483	3732
235	3483	3732
233	4106	4354
233	4106	4354
239	4757	5007
239	4757	5007
240	5376	5626
240	5376	5626
245	6019	6274
245	6019	6274
147	6696	6952
147	6696	6952
227	7370	7618
227	7370	7618
233	7984	8234
233	7984	8234
237	8619	8869
237	8619	8869
240	9263	9514
240	9263	9514
236	9914	10162
236	9914	10162
224	10554	10804
224	10554	10804
229	11255	11504
229	11255	11504
167	11891	12077
167	11891	12077
209	12451	12700
209	12451	12700
205	13106	13355
205	13106	13355
224	13728	13978
224	13728	13978
227	14367	14617
227	14367	14617
210	14993	15243
210	14993	15243
196	15659	15909
196	15659	15909
238	16294	16550
238	16294	16550
198	16935	17185
198	16935	17185
240	17575	17825
240	17575	17825
228	18195	18444
228	18195	18444
218	18826	19076
218	18826	19076
188	320	569
188	320	569
66	963	1212
66	963	1212
107	1621	1875
107	1621	1875
72	2242	2493
72	2242	2493
124	2876	3126
124	2876	3126
106	3502	3754
106	3502	3754
176	4131	4381
176	4131	4381
136	4756	5005
136	4756	5005
41	5415	5611
41	5415	5611
154	6084	6333
154	6084	6333
220	6715	6964
220	6715	6964
182	7347	7596
182	7347	7596
161	8227	8476
161	8227	8476
186	8843	9093
186	8843	9093
224	9463	9713
224	9463	9713
75	10094	10344
75	10094	10344
166	10720	10970
166	10720	10970
227	11421	11670
227	11421	11670
229	12074	12324
229	12074	12324
158	12709	12958
158	12709	12958
166	13352	13603
166	13352	13603
169	13990	14241
169	13990	14241
170	14701	14950
170	14701	14950
219	15365	15614
219	15365	15614
0	16012	16267
0	16012	16267
207	16651	16900
207	16651	16900
219	17270	17519
219	17270	17519
166	17895	18144
166	17895	18144
227	18516	18765
227	18516	18765
129	19142	19392
129	19142	19392
209	292	547
209	292	547
197	943	1229
197	943	1229
232	1590	1840
232	1590	1840
216	2216	2467
216	2216	2467
193	2865	3121
193	2865	3121
198	3502	3758
198	3502	3758
177	4126	4376
177	4126	4376
223	4791	5041
223	4791	5041
215	5411	5661
215	5411	5661
223	6026	6275
223	6026	6275
229	6645	6895
229	6645	6895
246	7282	7534
246	7282	7534
245	7915	8164
245	7915	8164
180	8535	8785
180	8535	8785
200	9158	9409
200	9158	9409
208	9810	10065
208	9810	10065
139	10446	10696
139	10446	10696
135	11056	11305
135	11056	11305
151	11662	11912
151	11662	11912
184	12282	12531
184	12282	12531
178	13093	13343
178	13093	13343
64	13795	13910
64	13795	13910
203	14320	14569
203	14320	14569
168	14960	15210
168	14960	15210
207	15606	15856
207	15606	15856
223	16233	16483
223	16233	16483
124	16875	17125
124	16875	17125
111	17506	17756
111	17506	17756
171	18159	18408
171	18159	18408
236	18776	19025
236	18776	19025
224	290	540
224	290	540
219	912	1162
219	912	1162
222	1566	1816
222	1566	1816
225	2201	2451
225	2201	2451
219	2827	3076
219	2827	3076
229	3471	3722
229	3471	3722
223	4125	4376
223	4125	4376
206	4781	5031
206	4781	5031
219	5471	5720
219	5471	5720
207	6095	6344
207	6095	6344
222	6743	6994
222	6743	6994
231	7406	7655
231	7406	7655
241	8052	8301
241	8052	8301
221	8704	8953
221	8704	8953
245	9358	9607
245	9358	9607
193	9992	10241
193	9992	10241
216	10634	10883
216	10634	10883
220	11259	11508
220	11259	11508
166	11897	12081
166	11897	12081
224	12454	12703
224	12454	12703
238	13084	13333
238	13084	13333
220	13765	14014
220	13765	14014
231	14430	14680
231	14430	14680
237	15073	15323
237	15073	15323
247	15689	15939
247	15689	15939
236	16322	16571
236	16322	16571
223	16946	17195
223	16946	17195
211	17582	17831
211	17582	17831
238	18197	18446
238	18197	18446
229	18829	19079
229	18829	19079
158	368	617
158	368	617
0	993	1243
0	993	1243
184	1616	1872
184	1616	1872
137	2236	2486
137	2236	2486
220	2890	3139
220	2890	3139
216	4247	4498
216	4247	4498
211	4879	5127
211	4879	5127
17	5494	5743
17	5494	5743
6	6174	6424
6	6174	6424
203	6838	7088
203	6838	7088
0	7566	7816
0	7566	7816
228	8326	8576
228	8326	8576
234	8944	9198
234	8944	9198
217	9615	9866
217	9615	9866
0	10249	10500
0	10249	10500
215	10869	11120
215	10869	11120
203	11895	12145
203	11895	12145
240	12510	12764
240	12510	12764
242	13134	13384
242	13134	13384
188	13774	14023
188	13774	14023
235	14401	14651
235	14401	14651
226	15011	15261
226	15011	15261
210	15638	15886
210	15638	15886
217	16281	16531
217	16281	16531
179	16909	17159
179	16909	17159
164	17672	17923
164	17672	17923
0	18306	18557
0	18306	18557
131	19373	19568
131	19373	19568
233	19922	20172
233	19922	20172
215	20559	20810
215	20559	20810
97	314	563
97	314	563
216	931	1179
216	931	1179
228	1568	1823
228	1568	1823
230	2214	2464
230	2214	2464
206	2839	3088
206	2839	3088
145	3460	3708
145	3460	3708
0	4091	4345
0	4091	4345
131	5160	5411
131	5160	5411
171	5827	6078
171	5827	6078
230	6427	6678
230	6427	6678
215	7059	7310
215	7059	7310
0	7739	7988
0	7739	7988
0	8378	8627
0	8378	8627
166	8998	9252
166	8998	9252
81	9629	9744
81	9629	9744
203	10122	10372
203	10122	10372
221	10743	10993
221	10743	10993
130	11366	11614
130	11366	11614
218	11973	12221
218	11973	12221
157	12844	13093
157	12844	13093
143	13473	13723
143	13473	13723
156	14140	14388
156	14140	14388
41	14818	15069
41	14818	15069
44	15451	15702
44	15451	15702
52	16094	16344
52	16094	16344
192	16743	16994
192	16743	16994
235	17365	17619
235	17365	17619
0	18005	18261
0	18005	18261
0	18797	19046
0	18797	19046
204	19451	19700
204	19451	19700
228	366	616
228	366	616
222	980	1228
222	980	1228
226	1590	1840
226	1590	1840
232	2230	2484
232	2230	2484
224	2847	3098
224	2847	3098
205	3468	3718
205	3468	3718
220	4262	4512
220	4262	4512
234	4879	5130
234	4879	5130
209	5492	5741
209	5492	5741
234	6439	6689
234	6439	6689
219	7068	7319
219	7068	7319
61	7726	7980
61	7726	7980
224	8363	8618
224	8363	8618
203	8989	9238
203	8989	9238
191	9609	9858
191	9609	9858
90	10244	10495
90	10244	10495
235	10863	11113
235	10863	11113
221	11495	11745
221	11495	11745
210	12114	12364
210	12114	12364
206	12729	12979
206	12729	12979
141	13352	13603
141	13352	13603
28	14006	14256
28	14006	14256
126	14716	14900
126	14716	14900
193	15298	15546
193	15298	15546
218	15952	16206
218	15952	16206
228	16584	16835
228	16584	16835
208	17211	17459
208	17211	17459
176	17834	18084
176	17834	18084
179	18469	18725
179	18469	18725
0	19094	19345
0	19094	19345
227	292	542
227	292	542
233	913	1162
233	913	1162
235	1541	1791
235	1541	1791
222	2163	2414
222	2163	2414
237	2776	3025
237	2776	3025
225	3395	3645
225	3395	3645
219	4012	4262
219	4012	4262
234	4603	4857
234	4603	4857
232	5228	5478
232	5228	5478
222	5869	6118
222	5869	6118
227	6522	6771
227	6522	6771
233	7194	7444
233	7194	7444
241	7830	8080
241	7830	8080
234	8442	8692
234	8442	8692
230	9050	9299
230	9050	9299
222	9666	9917
222	9666	9917
230	10304	10554
230	10304	10554
228	10919	11169
228	10919	11169
224	11543	11793
224	11543	11793
229	12168	12418
229	12168	12418
225	12782	13031
225	12782	13031
232	13521	13771
232	13521	13771
236	14200	14450
236	14200	14450
241	14852	15102
241	14852	15102
230	15467	15717
230	15467	15717
226	16089	16339
226	16089	16339
230	16703	16952
230	16703	16952
187	17330	17525
187	17330	17525
246	17891	18141
246	17891	18141
230	18529	18779
230	18529	18779
220	277	526
220	277	526
226	909	1158
226	909	1158
230	1521	1771
230	1521	1771
218	2153	2402
218	2153	2402
230	2807	3057
230	2807	3057
230	3434	3684
230	3434	3684
199	4065	4321
199	4065	4321
222	4703	4952
222	4703	4952
204	5325	5574
204	5325	5574
215	6012	6261
215	6012	6261
225	6703	6953
225	6703	6953
222	7413	7663
222	7413	7663
223	8037	8292
223	8037	8292
221	8671	8921
221	8671	8921
102	9295	9410
102	9295	9410
220	9783	10032
220	9783	10032
233	10409	10659
233	10409	10659
220	11038	11288
220	11038	11288
223	11666	11916
223	11666	11916
236	12297	12547
236	12297	12547
207	12926	13177
207	12926	13177
228	13548	13799
228	13548	13799
230	14352	14602
230	14352	14602
217	14980	15230
217	14980	15230
220	15605	15856
220	15605	15856
230	16241	16492
230	16241	16492
233	16882	17132
233	16882	17132
225	17555	17805
225	17555	17805
234	18176	18426
234	18176	18426
227	18801	19051
227	18801	19051
231	285	534
231	285	534
224	939	1188
224	939	1188
231	1574	1824
231	1574	1824
232	2195	2444
232	2195	2444
228	2828	3077
228	2828	3077
222	3451	3700
222	3451	3700
225	4085	4334
225	4085	4334
229	4700	4949
229	4700	4949
230	5324	5580
230	5324	5580
220	5945	6194
220	5945	6194
234	6572	6821
234	6572	6821
225	7233	7483
225	7233	7483
226	7887	8136
226	7887	8136
234	8506	8756
234	8506	8756
236	9114	9364
236	9114	9364
215	9732	9982
215	9732	9982
231	10358	10608
231	10358	10608
207	10985	11233
207	10985	11233
235	11613	11863
235	11613	11863
234	12232	12482
234	12232	12482
224	12888	13138
224	12888	13138
232	13499	13749
232	13499	13749
169	14153	14338
169	14153	14338
217	14981	15231
217	14981	15231
229	15613	15862
229	15613	15862
233	16226	16476
233	16226	16476
225	16851	17101
225	16851	17101
237	17554	17804
237	17554	17804
222	18181	18431
222	18181	18431
238	18799	19049
238	18799	19049
232	311	559
232	311	559
240	944	1195
240	944	1195
221	1606	1857
221	1606	1857
235	2256	2506
235	2256	2506
226	2888	3138
226	2888	3138
231	3526	3776
231	3526	3776
220	4185	4436
220	4185	4436
221	4822	5072
221	4822	5072
217	5470	5721
217	5470	5721
176	6097	6292
176	6097	6292
242	6686	6936
242	6686	6936
236	7345	7595
236	7345	7595
238	7991	8243
238	7991	8243
230	8658	8909
230	8658	8909
228	9291	9541
228	9291	9541
228	9943	10194
228	9943	10194
236	10589	10841
236	10589	10841
232	11253	11504
232	11253	11504
220	11892	12143
220	11892	12143
239	12537	12788
239	12537	12788
224	13193	13443
224	13193	13443
226	13848	14099
226	13848	14099
200	14544	14793
200	14544	14793
172	15229	15480
172	15229	15480
220	15873	16124
220	15873	16124
217	16551	16802
217	16551	16802
227	17202	17453
227	17202	17453
229	17829	18080
229	17829	18080
230	18488	18738
230	18488	18738
161	19128	19377
161	19128	19377
230	318	568
230	318	568
212	961	1213
212	961	1213
230	1604	1854
230	1604	1854
232	2227	2478
232	2227	2478
226	2848	3098
226	2848	3098
232	3480	3731
232	3480	3731
223	4105	4356
223	4105	4356
229	4793	5042
229	4793	5042
219	5419	5670
219	5419	5670
225	6049	6300
225	6049	6300
181	6698	6949
181	6698	6949
213	7391	7642
213	7391	7642
212	8029	8278
212	8029	8278
233	8664	8912
233	8664	8912
239	9319	9569
239	9319	9569
229	9974	10225
229	9974	10225
235	10613	10868
235	10613	10868
227	11250	11500
227	11250	11500
226	11899	12148
226	11899	12148
232	12527	12777
232	12527	12777
232	13156	13406
232	13156	13406
230	13793	14044
230	13793	14044
212	14451	14699
212	14451	14699
109	15128	15244
109	15128	15244
211	15620	15871
211	15620	15871
223	16240	16490
223	16240	16490
108	16876	16992
108	16876	16992
232	17367	17617
232	17367	17617
232	17988	18238
232	17988	18238
177	18852	19101
177	18852	19101
229	349	600
229	349	600
229	1041	1291
229	1041	1291
182	1701	1951
182	1701	1951
209	2350	2601
209	2350	2601
0	2985	3235
0	2985	3235
242	3977	4227
242	3977	4227
229	4612	4862
229	4612	4862
225	5269	5519
225	5269	5519
232	5919	6170
232	5919	6170
170	6593	6779
170	6593	6779
199	7058	7308
199	7058	7308
204	7837	8087
204	7837	8087
231	8496	8747
231	8496	8747
154	9197	9448
154	9197	9448
129	9851	10102
129	9851	10102
55	10485	10736
55	10485	10736
233	11731	11982
233	11731	11982
225	12379	12630
225	12379	12630
212	13014	13264
212	13014	13264
217	13648	13898
217	13648	13898
234	14311	14562
234	14311	14562
224	14955	15205
224	14955	15205
219	15685	15932
219	15685	15932
227	16333	16582
227	16333	16582
226	16980	17230
226	16980	17230
220	17634	17885
220	17634	17885
234	18283	18537
234	18283	18537
227	18954	19205
227	18954	19205
224	19609	19859
224	19609	19859
227	20278	20529
227	20278	20529
229	285	535
229	285	535
217	917	1166
217	917	1166
225	1542	1792
225	1542	1792
227	2219	2469
227	2219	2469
230	2838	3089
230	2838	3089
235	3609	3858
235	3609	3858
216	4238	4489
216	4238	4489
217	4894	5144
217	4894	5144
236	5522	5772
236	5522	5772
170	6146	6340
170	6146	6340
220	6722	6971
220	6722	6971
217	7407	7656
217	7407	7656
199	8048	8298
199	8048	8298
208	8704	8954
208	8704	8954
209	9351	9601
209	9351	9601
181	9989	10240
181	9989	10240
214	10639	10890
214	10639	10890
241	11291	11540
241	11291	11540
209	11970	12222
209	11970	12222
218	12611	12863
218	12611	12863
168	13264	13513
168	13264	13513
213	13913	14163
213	13913	14163
199	14623	14874
199	14623	14874
210	15268	15518
210	15268	15518
234	15904	16154
234	15904	16154
226	16544	16794
226	16544	16794
199	17229	17478
199	17229	17478
201	17876	18125
201	17876	18125
211	18528	18780
211	18528	18780
214	19170	19420
214	19170	19420
220	331	581
220	331	581
237	969	1220
237	969	1220
227	1658	1907
227	1658	1907
242	2364	2616
242	2364	2616
226	3005	3256
226	3005	3256
222	3646	3895
222	3646	3895
242	4292	4542
242	4292	4542
226	4923	5174
226	4923	5174
228	5572	5823
228	5572	5823
228	6214	6463
228	6214	6463
211	6855	7104
211	6855	7104
241	7508	7758
241	7508	7758
236	8174	8423
236	8174	8423
220	8811	9060
220	8811	9060
216	9443	9691
216	9443	9691
202	10062	10310
202	10062	10310
225	10873	11122
225	10873	11122
204	11616	11865
204	11616	11865
235	12249	12500
235	12249	12500
166	12874	13123
166	12874	13123
234	13533	13782
234	13533	13782
191	14174	14424
191	14174	14424
211	14839	15090
211	14839	15090
89	15480	15595
89	15480	15595
189	16013	16262
189	16013	16262
201	16653	16903
201	16653	16903
93	17353	17468
93	17353	17468
185	17857	18106
185	17857	18106
183	18501	18750
183	18501	18750
191	19330	19580
191	19330	19580
228	308	558
228	308	558
225	934	1183
225	934	1183
226	1555	1806
226	1555	1806
224	2200	2449
224	2200	2449
237	2872	3128
237	2872	3128
228	3565	3815
228	3565	3815
221	4209	4458
221	4209	4458
230	4846	5096
230	4846	5096
242	5482	5733
242	5482	5733
160	6126	6313
160	6126	6313
231	6579	6831
231	6579	6831
206	7298	7549
206	7298	7549
225	7946	8195
225	7946	8195
234	8754	9005
234	8754	9005
221	9377	9628
221	9377	9628
230	10014	10263
230	10014	10263
236	10642	10892
236	10642	10892
239	11298	11548
239	11298	11548
231	11994	12243
231	11994	12243
229	12623	12872
229	12623	12872
237	13260	13508
237	13260	13508
226	13898	14148
226	13898	14148
220	14568	14820
220	14568	14820
223	15216	15465
223	15216	15465
217	15843	16091
217	15843	16091
217	16471	16720
217	16471	16720
221	17110	17361
221	17110	17361
233	17764	18014
233	17764	18014
222	18378	18628
222	18378	18628
202	19021	19271
202	19021	19271
234	305	555
234	305	555
119	947	1197
119	947	1197
212	1585	1836
212	1585	1836
126	2223	2473
126	2223	2473
213	2870	3120
213	2870	3120
231	3509	3760
231	3509	3760
99	4163	4413
99	4163	4413
141	4810	5061
141	4810	5061
210	5466	5717
210	5466	5717
202	6123	6373
202	6123	6373
230	6786	7036
230	6786	7036
198	7472	7723
198	7472	7723
194	8132	8381
194	8132	8381
129	8763	9013
129	8763	9013
198	9419	9669
198	9419	9669
238	10055	10305
238	10055	10305
246	10708	10958
246	10708	10958
221	11523	11774
221	11523	11774
215	12182	12433
215	12182	12433
239	12865	13115
239	12865	13115
150	13619	13869
150	13619	13869
195	14269	14519
195	14269	14519
232	14974	15225
232	14974	15225
180	15611	15861
180	15611	15861
105	16257	16507
105	16257	16507
83	16966	17216
83	16966	17216
219	17611	17862
219	17611	17862
48	18290	18485
48	18290	18485
154	18953	19202
154	18953	19202
222	19643	19894
222	19643	19894
229	314	564
229	314	564
231	984	1232
231	984	1232
235	1624	1874
235	1624	1874
227	2295	2546
227	2295	2546
229	2941	3191
229	2941	3191
226	3585	3835
226	3585	3835
244	4220	4471
244	4220	4471
218	4861	5112
218	4861	5112
226	5511	5759
226	5511	5759
227	6160	6410
227	6160	6410
51	6808	7059
51	6808	7059
238	7502	7751
238	7502	7751
226	8168	8418
226	8168	8418
236	8827	9077
236	8827	9077
108	9460	9575
108	9460	9575
233	9973	10225
233	9973	10225
235	10623	10874
235	10623	10874
238	11255	11505
238	11255	11505
235	11891	12142
235	11891	12142
229	12554	12805
229	12554	12805
215	13194	13445
215	13194	13445
212	13851	14100
212	13851	14100
208	14526	14777
208	14526	14777
240	15174	15425
240	15174	15425
240	15829	16087
240	15829	16087
241	16512	16764
241	16512	16764
215	17242	17493
215	17242	17493
11	17879	18130
11	17879	18130
76	18526	18776
76	18526	18776
132	19162	19412
132	19162	19412
227	444	695
227	444	695
232	1099	1356
232	1099	1356
224	1783	2034
224	1783	2034
255	2471	2757
255	2471	2757
187	3180	3430
187	3180	3430
232	3815	4065
232	3815	4065
217	4458	4708
217	4458	4708
234	5103	5354
234	5103	5354
226	5732	5983
226	5732	5983
219	6391	6641
219	6391	6641
234	7024	7275
234	7024	7275
216	7842	8092
216	7842	8092
234	8485	8735
234	8485	8735
236	9141	9392
236	9141	9392
225	9774	10024
225	9774	10024
235	10414	10664
235	10414	10664
137	11070	11321
137	11070	11321
213	11723	11974
213	11723	11974
169	12383	12633
169	12383	12633
181	13028	13279
181	13028	13279
235	13699	13949
235	13699	13949
157	14334	14582
157	14334	14582
153	15094	15278
153	15094	15278
0	15680	15966
0	15680	15966
218	17113	17363
218	17113	17363
246	17750	18001
246	17750	18001
234	18490	18741
234	18490	18741
229	19409	19659
229	19409	19659
215	20071	20322
215	20071	20322
182	20708	20959
182	20708	20959
229	293	543
229	293	543
225	907	1157
225	907	1157
211	1526	1775
211	1526	1775
218	2172	2421
218	2172	2421
187	2814	3064
187	2814	3064
210	3442	3692
210	3442	3692
177	4063	4312
177	4063	4312
156	4695	4945
156	4695	4945
211	5344	5593
211	5344	5593
177	6011	6261
177	6011	6261
228	6634	6884
228	6634	6884
245	7352	7604
245	7352	7604
177	8012	8262
177	8012	8262
218	8681	8931
218	8681	8931
235	9348	9598
235	9348	9598
227	10002	10251
227	10002	10251
203	10646	10895
203	10646	10895
203	11283	11533
203	11283	11533
217	11931	12183
217	11931	12183
197	12588	12837
197	12588	12837
205	13237	13488
205	13237	13488
191	13866	14117
191	13866	14117
227	14553	14802
227	14553	14802
200	15191	15440
200	15191	15440
186	15842	16092
186	15842	16092
203	16497	16747
203	16497	16747
202	17155	17406
202	17155	17406
157	17811	18005
157	17811	18005
217	18437	18687
217	18437	18687
215	19064	19313
215	19064	19313
222	293	542
222	293	542
193	938	1188
193	938	1188
224	1590	1842
224	1590	1842
228	2232	2482
228	2232	2482
214	2868	3118
214	2868	3118
203	3514	3763
203	3514	3763
196	4140	4389
196	4140	4389
191	4776	5028
191	4776	5028
184	5431	5681
184	5431	5681
221	6074	6325
221	6074	6325
199	6733	6983
199	6733	6983
203	7417	7680
203	7417	7680
212	8082	8332
212	8082	8332
216	8760	9010
216	8760	9010
82	9397	9511
82	9397	9511
187	9923	10172
187	9923	10172
195	10577	10833
195	10577	10833
209	11243	11493
209	11243	11493
158	11904	12154
158	11904	12154
205	12545	12796
205	12545	12796
224	13192	13441
224	13192	13441
234	13822	14072
234	13822	14072
210	14521	14770
210	14521	14770
200	15174	15425
200	15174	15425
227	15843	16092
227	15843	16092
217	16496	16746
217	16496	16746
219	17226	17476
219	17226	17476
