Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
179	09:20:23.116	00:00:00.178	10	611,1855	310,5398	0,487623	0,5292468	796,2281	3,196753	0	563,9243	279,636	0,339343	0,5545544	795,3804	2,911933	0	2	588	295						No media	0	1280	1024	0	0	588	355	267	0	Content		588	295	178600	3875354112
195	09:20:23.132	00:00:00.195	11	619,548	424,2208	0,4877416	0,5293003	796,4196	3,268076	0	517,6151	382,1679	0,3394167	0,5523191	795,53	2,797421	0	2	569	403						No media	0	1280	1024	0	0	588	355	267	0	Content		569	403	195228	3875370740
212	09:20:23.149	00:00:00.211	12	549,0154	328,8763	0,4878119	0,5316184	796,4927	3,023292	0	626,8656	257,545	0,3394659	0,5523341	795,53	2,460334	0	2	588	293						No media	0	1280	1024	0	0	588	355	267	0	Content		588	293	211982	3875387494
229	09:20:23.166	00:00:00.228	13	605,3186	349,6108	0,4879547	0,5294021	796,1522	3,026932	0	624,5005	361,1748	0,3394668	0,5569218	795,5229	2,646605	0	2	615	355						No media	0	1280	1024	0	0	588	355	267	0	Content		615	355	228609	3875404121
245	09:20:23.182	00:00:00.245	14	584,6203	344,9287	0,4879882	0,5317327	796,158	3,229172	0	566,9535	333,7519	0,3394992	0,5545986	795,5264	2,720796	0	2	576	339						No media	0	1280	1024	0	0	588	355	267	0	Content		576	339	245236	3875420748
262	09:20:23.199	00:00:00.261	15	565,1672	245,8804	0,4880957	0,5271196	796,158	2,742182	0	547,2153	418,5957	0,3395565	0,5522463	795,6571	2,655797	0	2	556	332						No media	0	1280	1024	0	0	588	355	267	0	Content		556	332	261864	3875437376
279	09:20:23.216	00:00:00.278	16	579,9893	330,0341	0,4881639	0,5270791	796,158	3,096179	0	-1280	-1024	-1	-1	-1	-1	4	2	580	330						No media	0	1280	1024	0	0	588	355	267	0	Content		580	330	278617	3875454129
295	09:20:23.232	00:00:00.295	17	617,6957	413,7071	0,4882443	0,5270576	796,158	3,210949	0	-1280	-1024	-1	-1	-1	-1	4	2	618	414						No media	0	1280	1024	0	0	588	355	267	0	Content		618	414	295243	3875470755
312	09:20:23.249	00:00:00.311	18	643,4703	437,5989	0,4883035	0,5270523	796,158	3,524328	0	-1280	-1024	-1	-1	-1	-1	4	2	643	438						No media	0	1280	1024	0	0	588	355	267	0	Content		643	438	311873	3875487385
328	09:20:23.265	00:00:00.328	19	566,4213	331,319	0,4883336	0,5270023	796,158	2,898473	0	338,7064	524,8952	0,3396915	0,5566971	795,65	5,078544	0	2	453	428						No media	0	1280	1024	0	0	588	355	267	0	Content		453	428	328499	3875504011
345	09:20:23.282	00:00:00.345	20	546,4929	278,5684	0,4883689	0,5269976	796,158	2,861304	0	660,0642	314,6713	0,3397181	0,5520179	795,6571	2,496629	0	3	603	297						No media	0	1280	1024	0	0	585	306	183	0	Content		603	297	345253	3875520765
362	09:20:23.299	00:00:00.361	21	572,2228	305,0296	0,4883885	0,5270005	796,158	2,967513	0	-1280	-1024	-1	-1	-1	-1	4	3	572	305						No media	0	1280	1024	0	0	585	306	183	0	Content		572	305	361883	3875537395
379	09:20:23.316	00:00:00.378	22	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	3	0	0						No media	0	1280	1024	0	0	585	306	183	0	Content		0	0	378510	3875554022
395	09:20:23.332	00:00:00.395	23	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	3	0	0						No media	0	1280	1024	0	0	585	306	183	0	Content		0	0	395142	3875570654
412	09:20:23.349	00:00:00.411	24	590,0196	338,7844	0,488221	0,5268776	797,2433	3,08112	0	-1280	-1024	-1	-1	-1	-1	4	3	590	339						No media	0	1280	1024	0	0	585	306	183	0	Content		590	339	411903	3875587415
429	09:20:23.366	00:00:00.428	25	588,1206	349,3133	0,4881159	0,5268682	797,2433	2,988004	0	360,4815	437,64	0,3396654	0,5566206	797,2442	3,805291	0	3	474	393						No media	0	1280	1024	0	0	585	306	183	0	Content		474	393	428525	3875604037
445	09:20:23.382	00:00:00.445	26	584,6192	300,4789	0,4880634	0,5267938	797,2433	2,962164	0	-1280	-1024	-1	-1	-1	-1	4	3	585	300						No media	0	1280	1024	0	0	585	306	183	0	Content		585	300	445153	3875620665
462	09:20:23.399	00:00:00.461	27	589,8724	306,4798	0,4876295	0,5267987	800,4681	2,96749	0	-1280	-1024	-1	-1	-1	-1	4	3	590	306						No media	0	1280	1024	0	0	585	306	183	0	Content		590	306	461782	3875637294
479	09:20:23.416	00:00:00.478	28	730,6082	467,8602	0,4879415	0,5290883	800,4601	3,562189	0	528,3776	283,2146	0,3391818	0,5521608	797,2513	2,615464	0	3	629	376						No media	0	1280	1024	0	0	585	306	183	0	Content		629	376	478537	3875654049
495	09:20:23.432	00:00:00.495	29	601,1048	372,7306	0,4875191	0,5267571	800,4601	2,945094	0	534,7521	663,5965	0,3393509	0,556766	797,2442	3,838333	0	3	568	518						No media	0	1280	1024	0	0	585	306	183	0	Content		568	518	495164	3875670676
512	09:20:23.449	00:00:00.511	30	586,9132	375,3892	0,4875104	0,5267078	800,4601	2,903054	0	-1280	-1024	-1	-1	-1	-1	4	3	587	375						No media	0	1280	1024	0	0	585	306	183	0	Content		587	375	511794	3875687306
528	09:20:23.465	00:00:00.528	31	359,5341	200,7431	0,488052	0,5262251	800,4602	2,551117	0	329,4543	224,2591	0,3399369	0,5564712	797,2443	2,84074	0	4	344	213						No media	0	1280	1024	0	0	329	215	117	0	Content		344	213	528418	3875703930
545	09:20:23.482	00:00:00.545	32	363,4781	172,6534	0,4884064	0,5306728	794,291	3,010721	0	338,0169	463,0631	0,3405762	0,5559575	797,2444	3,94065	0	4	351	318						No media	0	1280	1024	0	0	329	215	117	0	Content		351	318	545170	3875720682
562	09:20:23.499	00:00:00.561	33	318,1406	219,8168	0,4892019	0,5259334	794,2913	2,889968	0	298,5087	187,1649	0,3409494	0,5512918	794,2991	2,721069	0	4	308	203						No media	0	1280	1024	0	0	329	215	117	0	Content		308	203	561798	3875737310
578	09:20:23.515	00:00:00.578	34	366,1476	261,9539	0,4890496	0,5282972	795,9994	2,967257	0	338,5918	285,3318	0,3406214	0,5536298	796,4897	2,990094	0	4	352	274						No media	0	1280	1024	0	0	329	215	117	0	Content		352	274	578427	3875753939
595	09:20:23.532	00:00:00.595	35	316,178	177,8786	0,4888897	0,5306543	797,7662	2,884266	0	206,0258	153,1534	0,3406348	0,5536003	796,4406	2,477606	0	4	261	166						No media	0	1280	1024	0	0	329	215	117	0	Content		261	166	595053	3875770565
612	09:20:23.549	00:00:00.611	36	329,9972	195,3213	0,4889397	0,5282888	797,855	2,765545	0	315,7661	232,0391	0,3406821	0,5559145	796,4044	2,487757	0	4	323	214						No media	0	1280	1024	0	0	329	215	117	0	Content		323	214	611805	3875787317
628	09:20:23.565	00:00:00.628	37	334,9168	217,9702	0,4890065	0,5282928	797,6478	2,848756	0	-1280	-1024	-1	-1	-1	-1	4	4	335	218						No media	0	1280	1024	0	0	329	215	117	0	Content		335	218	628432	3875803944
645	09:20:23.582	00:00:00.645	38	323,1281	215,8043	0,4890434	0,5306724	797,5756	2,839563	0	-1280	-1024	-1	-1	-1	-1	4	5	323	216						No media	0	1280	1024	0	0	267	172	100	0	Content		323	216	645057	3875820569
662	09:20:23.599	00:00:00.661	39	298,2247	234,0415	0,4890853	0,5283012	797,5068	2,729857	0	-1280	-1024	-1	-1	-1	-1	4	5	298	234						No media	0	1280	1024	0	0	267	172	100	0	Content		298	234	661706	3875837218
678	09:20:23.615	00:00:00.678	40	318,4812	161,024	0,4891064	0,5282698	797,5861	2,796087	0	192,7834	78,76547	0,3407424	0,555764	796,4044	2,147799	0	5	256	120						No media	0	1280	1024	0	0	267	172	100	0	Content		256	120	678440	3875853952
685	09:20:23.622																				ImageStart	8	0	0	9b60d97b-7600-40ba-a9cc-f5285f3f1677.png																
695	09:20:23.632	00:00:00.695	41	279,3433	196,5194	0,4890838	0,5282264	797,57	2,661877	0	-1280	-1024	-1	-1	-1	-1	4	5	279	197						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	267	172	100	0	Content		279	197	695065	3875870577
712	09:20:23.649	00:00:00.711	42	327,6376	237,7778	0,4890836	0,528037	797,8282	2,801643	0	159,5289	56,89161	0,3406504	0,5556235	796,4044	2,221849	0	5	244	147						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	267	172	100	0	Content		244	147	711691	3875887203
728	09:20:23.665	00:00:00.728	43	300,4276	43,90558	0,4890208	0,5253423	797,9586	2,577837	0	159,5289	56,89161	0,3406683	0,5553344	797,8776	2,221849	0	5	230	50						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	267	172	100	0	Content		230	50	728318	3875903830
745	09:20:23.682	00:00:00.745	44	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	745070	3875920582
762	09:20:23.699	00:00:00.761	45	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	761696	3875937208
778	09:20:23.715	00:00:00.778	46	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	778325	3875953837
795	09:20:23.732	00:00:00.794	47	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	794951	3875970463
812	09:20:23.749	00:00:00.811	48	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	811704	3875987216
828	09:20:23.765	00:00:00.828	49	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	828333	3876003845
845	09:20:23.782	00:00:00.844	50	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	844962	3876020474
862	09:20:23.799	00:00:00.861	51	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	861634	3876037146
878	09:20:23.815	00:00:00.878	52	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	878303	3876053815
895	09:20:23.832	00:00:00.894	53	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	894975	3876070487
912	09:20:23.849	00:00:00.911	54	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	911603	3876087115
928	09:20:23.865	00:00:00.928	55	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	928275	3876103787
945	09:20:23.882	00:00:00.944	56	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	944790	3876120302
961	09:20:23.898	00:00:00.961	57	508,6412	332,1216	0,4880261	0,531684	803,5585	2,267576	0	-1280	-1024	-1	-1	-1	-1	4	6	509	332						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		509	332	961425	3876136937
978	09:20:23.915	00:00:00.978	58	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	6	0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		0	0	978042	3876153554
995	09:20:23.932	00:00:00.994	59	629,119	368,1642	0,4881155	0,5316849	803,5506	2,709214	0	-1280	-1024	-1	-1	-1	-1	4	6	629	368						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		629	368	994669	3876170181
1011	09:20:23.948	00:00:01.011	60	532,08	278,0115	0,4870069	0,5269577	803,5504	2,442706	0	-1280	-1024	-1	-1	-1	-1	4	6	532	278						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		532	278	1011418	3876186930
1028	09:20:23.965	00:00:01.028	61	583,3831	344,4018	0,4874336	0,5292815	800,1652	2,520991	0	-1280	-1024	-1	-1	-1	-1	4	6	583	344						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		583	344	1028043	3876203555
1045	09:20:23.982	00:00:01.044	62	524,7852	332,1821	0,4877956	0,5293144	796,7481	2,402275	0	-1280	-1024	-1	-1	-1	-1	4	6	525	332						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		525	332	1044666	3876220178
1061	09:20:23.998	00:00:01.061	63	612,2712	325,9091	0,4878274	0,5293106	796,6985	2,752734	0	-1280	-1024	-1	-1	-1	-1	4	6	612	326						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		612	326	1061293	3876236805
1078	09:20:24.015	00:00:01.077	64	433,2253	250,0615	0,488545	0,5316127	803,5505	2,256998	0	-1280	-1024	-1	-1	-1	-1	4	6	433	250						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		433	250	1077916	3876253428
1095	09:20:24.032	00:00:01.094	65	478,5187	278,4927	0,4879676	0,5291827	803,5505	2,235859	0	-1280	-1024	-1	-1	-1	-1	4	6	479	278						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		479	278	1094681	3876270193
1111	09:20:24.048	00:00:01.111	66	544,4756	357,5909	0,4880376	0,5314406	796,4747	2,417947	0	-1280	-1024	-1	-1	-1	-1	4	6	544	358						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		544	358	1111294	3876286806
1128	09:20:24.065	00:00:01.127	67	636,2071	379,0402	0,4881022	0,5313619	796,4747	2,667485	0	-1280	-1024	-1	-1	-1	-1	4	6	636	379						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		636	379	1127917	3876303429
1145	09:20:24.082	00:00:01.144	68	462,467	364,372	0,4881935	0,5289868	796,4747	2,566197	0	-1280	-1024	-1	-1	-1	-1	4	6	462	364						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		462	364	1144543	3876320055
1161	09:20:24.098	00:00:01.161	69	540,6669	357,0539	0,4882535	0,529004	796,4521	2,542421	0	-1280	-1024	-1	-1	-1	-1	4	6	541	357						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		541	357	1161292	3876336804
1178	09:20:24.115	00:00:01.177	70	540,5487	323,1213	0,4883549	0,529008	796,3156	2,376641	0	-1280	-1024	-1	-1	-1	-1	4	6	541	323						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		541	323	1177916	3876353428
1195	09:20:24.132	00:00:01.194	71	665,5541	499,1891	0,4883969	0,5290428	796,4225	2,833999	0	-108,1958	-621,5468	0,3647719	0,5500197	796,4305	3,351196	0	6	279	-61						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		279	-61	1194541	3876370053
1211	09:20:24.148	00:00:01.211	72	530,1732	300,5467	0,4883954	0,5290821	796,4103	2,399376	0	-1280	-1024	-1	-1	-1	-1	4	6	530	301						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		530	301	1211163	3876386675
1228	09:20:24.165	00:00:01.227	73	502,4976	403,4283	0,4883817	0,5291052	796,3433	2,432848	0	-1280	-1024	-1	-1	-1	-1	4	6	502	403						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0	530	332	283	0	Content		502	403	1227914	3876403426
1245	09:20:24.182	00:00:01.244	74	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1244538	3876420050
1261	09:20:24.198	00:00:01.261	75	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1261162	3876436674
1278	09:20:24.215	00:00:01.277	76	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1277831	3876453343
1294	09:20:24.231	00:00:01.294	77	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1294497	3876470009
1311	09:20:24.248	00:00:01.311	78	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1311165	3876486677
1328	09:20:24.265	00:00:01.327	79	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1327788	3876503300
1344	09:20:24.281	00:00:01.344	80	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1344456	3876519968
1361	09:20:24.298	00:00:01.361	81	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1361122	3876536634
1378	09:20:24.315	00:00:01.377	82	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1377791	3876553303
1394	09:20:24.331	00:00:01.394	83	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1394424	3876569936
1411	09:20:24.348	00:00:01.411	84	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1411106	3876586618
1428	09:20:24.365	00:00:01.427	85	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1427775	3876603287
1444	09:20:24.381	00:00:01.444	86	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1444403	3876619915
1461	09:20:24.398	00:00:01.461	87	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1461072	3876636584
1478	09:20:24.415	00:00:01.477	88	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1477658	3876653170
1494	09:20:24.431	00:00:01.494	89	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1494406	3876669918
1511	09:20:24.448	00:00:01.511	90	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1511031	3876686543
1528	09:20:24.465	00:00:01.527	91	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1527699	3876703211
1544	09:20:24.481	00:00:01.544	92	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1544364	3876719876
1561	09:20:24.498	00:00:01.561	93	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1561033	3876736545
1578	09:20:24.515	00:00:01.577	94	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1577654	3876753166
1594	09:20:24.531	00:00:01.594	95	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1594323	3876769835
1611	09:20:24.548	00:00:01.610	96	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1610986	3876786498
1628	09:20:24.565	00:00:01.627	97	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1627654	3876803166
1644	09:20:24.581	00:00:01.644	98	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1644278	3876819790
1661	09:20:24.598	00:00:01.660	99	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1660946	3876836458
1678	09:20:24.615	00:00:01.677	100	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						9b60d97b-7600-40ba-a9cc-f5285f3f1677.png	0	1280	1024	0	0				0	Content		0	0	1677561	3876853073
