Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
6	13:10:27.388	00:00:00.005	0	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	5503	17679533288
22	13:10:27.404	00:00:00.022	1	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	22128	17679549913
39	13:10:27.421	00:00:00.038	2	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	38758	17679566543
55	13:10:27.437	00:00:00.055	3	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	55389	17679583174
73	13:10:27.455	00:00:00.072	4	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	72583	17679600368
90	13:10:27.472	00:00:00.089	5	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	89837	17679617622
107	13:10:27.489	00:00:00.107	6	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	107215	17679635000
122	13:10:27.504	00:00:00.122	7	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	122027	17679649812
139	13:10:27.521	00:00:00.138	8	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	138657	17679666442
155	13:10:27.537	00:00:00.155	9	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	155410	17679683195
172	13:10:27.554	00:00:00.172	10	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	172041	17679699826
189	13:10:27.571	00:00:00.188	11	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	188668	17679716453
205	13:10:27.587	00:00:00.205	12	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	205296	17679733081
222	13:10:27.604	00:00:00.222	13	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	222495	17679750280
240	13:10:27.622	00:00:00.239	14	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	239875	17679767660
257	13:10:27.639	00:00:00.257	15	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	257125	17679784910
272	13:10:27.654	00:00:00.271	16	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	271935	17679799720
289	13:10:27.671	00:00:00.288	17	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	288686	17679816471
305	13:10:27.687	00:00:00.305	18	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	305315	17679833100
322	13:10:27.704	00:00:00.322	19	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	322069	17679849854
339	13:10:27.721	00:00:00.338	20	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	338573	17679866358
355	13:10:27.737	00:00:00.355	21	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	355206	17679882991
372	13:10:27.754	00:00:00.372	22	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	372403	17679900188
390	13:10:27.772	00:00:00.389	23	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	389782	17679917567
407	13:10:27.789	00:00:00.407	24	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	407036	17679934821
422	13:10:27.804	00:00:00.422	25	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	422081	17679949866
439	13:10:27.821	00:00:00.438	26	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	438599	17679966384
455	13:10:27.837	00:00:00.455	27	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	455352	17679983137
472	13:10:27.854	00:00:00.471	28	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	471856	17679999641
489	13:10:27.871	00:00:00.488	29	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	488502	17680016287
505	13:10:27.887	00:00:00.505	30	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	505241	17680033026
522	13:10:27.904	00:00:00.522	31	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	522314	17680050099
540	13:10:27.922	00:00:00.539	32	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	539692	17680067477
557	13:10:27.939	00:00:00.556	33	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	556947	17680084732
572	13:10:27.954	00:00:00.571	34	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	571882	17680099667
589	13:10:27.971	00:00:00.588	35	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	588525	17680116310
605	13:10:27.987	00:00:00.605	36	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	605264	17680133049
622	13:10:28.004	00:00:00.621	37	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	621892	17680149677
639	13:10:28.021	00:00:00.638	38	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	638532	17680166317
655	13:10:28.037	00:00:00.655	39	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	655153	17680182938
672	13:10:28.054	00:00:00.672	40	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	672225	17680200010
678	13:10:28.060																				ImageStart	8	0	0	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png																
690	13:10:28.072	00:00:00.689	41	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	689604	17680217389
707	13:10:28.089	00:00:00.706	42	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	706857	17680234642
722	13:10:28.104	00:00:00.721	43	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	721794	17680249579
738	13:10:28.120	00:00:00.738	44	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	738429	17680266214
755	13:10:28.137	00:00:00.755	45	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	755177	17680282962
772	13:10:28.154	00:00:00.771	46	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	771810	17680299595
788	13:10:28.170	00:00:00.788	47	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	788439	17680316224
805	13:10:28.187	00:00:00.805	48	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	805066	17680332851
822	13:10:28.204	00:00:00.822	49	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	822261	17680350046
840	13:10:28.222	00:00:00.839	50	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	839641	17680367426
857	13:10:28.239	00:00:00.856	51	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	856895	17680384680
872	13:10:28.254	00:00:00.871	52	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	871704	17680399489
888	13:10:28.270	00:00:00.888	53	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	888457	17680416242
905	13:10:28.287	00:00:00.905	54	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	905086	17680432871
922	13:10:28.304	00:00:00.921	55	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	921714	17680449499
938	13:10:28.320	00:00:00.938	56	448,9079	1024,411	0,635893	0,5604652	521,4465	4,304642	1	454,8087	1085,993	0,6359047	0,5604722	521,4465	4,32049	3	0	449	1024						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	442	895	34	0	Content		449	1024	938341	17680466126
955	13:10:28.337	00:00:00.954	57	435,9065	766,4346	0,6359283	0,557694	521,4465	4,268138	1	436,9267	834,3518	0,6359026	0,557696	521,4465	4,282463	3	0	436	766						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	442	895	34	0	Content		436	766	954684	17680482469
972	13:10:28.354	00:00:00.971	58	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	971876	17680499661
988	13:10:28.370	00:00:00.988	59	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	988048	17680515833
1005	13:10:28.387	00:00:01.004	60	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1004674	17680532459
1021	13:10:28.403	00:00:01.021	61	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1021341	17680549126
1038	13:10:28.420	00:00:01.038	62	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1038006	17680565791
1055	13:10:28.437	00:00:01.054	63	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1054674	17680582459
1071	13:10:28.453	00:00:01.071	64	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1071291	17680599076
1088	13:10:28.470	00:00:01.087	65	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1087959	17680615744
1105	13:10:28.487	00:00:01.104	66	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1104625	17680632410
1121	13:10:28.503	00:00:01.121	67	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0				0	Content		0	0	1121293	17680649078
1138	13:10:28.520	00:00:01.137	68	429,3663	691,4072	0,6380761	0,5562394	517,6548	3,942851	0	466,0503	705,9048	0,4756861	0,5536625	517,2912	4,258406	0	1	448	699						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	507	562	83	0	Content		448	699	1137921	17680665706
1155	13:10:28.537	00:00:01.154	69	495,4218	549,5692	0,6374312	0,5545025	517,8288	3,971878	0	530,5323	589,5872	0,4754337	0,5521002	517,5284	4,25065	0	1	513	570						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	507	562	83	0	Content		513	570	1154540	17680682325
1171	13:10:28.553	00:00:01.171	70	500,9016	549,1597	0,637018	0,5533024	517,9723	3,910106	0	503,9853	575,2372	0,4754529	0,5507929	517,8817	4,169882	0	1	502	562						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	507	562	83	0	Content		502	562	1171163	17680698948
1188	13:10:28.570	00:00:01.187	71	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	1	0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	507	562	83	0	Content		0	0	1187913	17680715698
1205	13:10:28.587	00:00:01.204	72	524,3627	448,0561	0,6370194	0,5533355	517,9865	3,778006	0	554,9828	450,8282	0,4752874	0,5506158	517,9331	4,089478	0	1	540	449						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	507	562	83	0	Content		540	449	1204540	17680732325
1221	13:10:28.603	00:00:01.221	73	529,3007	446,4622	0,6369889	0,5531878	518,0452	3,751219	0	542,0259	458,8627	0,4752067	0,5504201	518,1006	4,051504	0	2	536	453						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		536	453	1221163	17680748948
1238	13:10:28.620	00:00:01.237	74	534,8264	446,147	0,6369551	0,552978	518,1315	3,719553	0	545,9564	437,2137	0,475131	0,5502681	518,2665	3,958289	0	2	540	442						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		540	442	1237790	17680765575
1255	13:10:28.637	00:00:01.254	75	528,6724	446,8192	0,6369303	0,5528159	518,1663	3,740997	0	537,5274	443,5978	0,4750887	0,5500984	518,3751	3,959819	0	2	533	445						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		533	445	1254539	17680782324
1271	13:10:28.653	00:00:01.271	76	525,9269	456,9114	0,6368881	0,5526122	518,4833	3,687981	0	542,7011	450,5413	0,4750656	0,5498245	518,4952	3,951907	0	2	534	454						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		534	454	1271165	17680798950
1288	13:10:28.670	00:00:01.287	77	517,3359	437,8433	0,6368861	0,5524049	518,5546	3,664403	0	543,0107	451,061	0,4750631	0,5495596	518,6008	3,890052	0	2	530	444						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		530	444	1287789	17680815574
1304	13:10:28.686	00:00:01.304	78	517,6926	433,9341	0,6369073	0,5520776	518,6688	3,602648	0	545,0123	445,7178	0,4750797	0,5492061	518,6914	3,901158	0	2	531	440						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	534	444	100	0	Content		531	440	1304411	17680832196
1321	13:10:28.703	00:00:01.321	79	519,6385	406,166	0,6369824	0,5516604	518,6848	3,476376	0	547,7715	405,1898	0,4751719	0,5486836	518,5882	3,822535	0	3	534	406						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		534	406	1321161	17680848946
1338	13:10:28.720	00:00:01.337	80	521,8571	371,0229	0,6370493	0,5511904	518,9292	3,388137	0	549,0008	383,5572	0,4752591	0,5480862	518,7791	3,807225	0	3	535	377						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		535	377	1337786	17680865571
1354	13:10:28.736	00:00:01.354	81	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	3	0	0						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		0	0	1354408	17680882193
1371	13:10:28.753	00:00:01.371	82	524,054	440,1685	0,6372697	0,5500253	519,1108	3,507072	0	537,9254	410,6375	0,4754686	0,5468706	519,0801	3,739709	0	3	531	425						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		531	425	1371031	17680898816
1388	13:10:28.770	00:00:01.387	83	537,7729	368,8576	0,6373515	0,5489981	519,4041	3,511133	0	551,8519	360,0845	0,4757771	0,5456431	519,5803	3,732203	0	3	545	364						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		545	364	1387784	17680915569
1404	13:10:28.786	00:00:01.404	84	529,9608	333,9098	0,6374538	0,5485784	519,6446	3,489782	0	537,4627	370,306	0,4759125	0,5450148	519,6309	3,745596	0	3	534	352						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		534	352	1404406	17680932191
1421	13:10:28.803	00:00:01.421	85	536,1024	350,3282	0,6376158	0,5481786	519,7986	3,411175	0	540,2852	375,6888	0,4760703	0,5445605	519,7016	3,642949	0	3	538	363						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		538	363	1421034	17680948819
1438	13:10:28.820	00:00:01.437	86	530,8213	331,3466	0,6377579	0,5476826	519,9214	3,380262	0	541,4043	357,1485	0,4762253	0,5438654	519,8943	3,665161	0	3	536	344						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		536	344	1437656	17680965441
1454	13:10:28.836	00:00:01.454	87	540,0479	351,6389	0,6379908	0,5471275	520,0613	3,435414	0	540,8249	347,6745	0,4764097	0,5432036	520,0858	3,662258	0	3	540	350						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		540	350	1454406	17680982191
1471	13:10:28.853	00:00:01.471	88	535,2489	325,0191	0,6381598	0,5465136	520,1682	3,309733	0	531,5039	355,9464	0,4766293	0,5424549	520,1584	3,658113	0	3	533	340						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		533	340	1471032	17680998817
1488	13:10:28.870	00:00:01.487	89	523,3684	356,5974	0,6383855	0,5458999	520,5049	3,360308	0	534,6935	364,7907	0,4768375	0,5416795	520,3607	3,595809	0	3	529	361						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		529	361	1487655	17681015440
1504	13:10:28.886	00:00:01.504	90	522,3124	340,1591	0,6385868	0,5453359	520,4207	3,30105	0	537,2173	363,8886	0,4770815	0,5409142	520,3582	3,538022	0	3	530	352						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		530	352	1504279	17681032064
1521	13:10:28.903	00:00:01.521	91	534,9125	356,0095	0,6388276	0,5448153	520,6746	3,322508	0	527,9768	356,2047	0,4773286	0,5402076	520,719	3,562483	0	3	531	356						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		531	356	1521028	17681048813
1538	13:10:28.920	00:00:01.537	92	526,8958	323,045	0,6390452	0,5421128	520,601	3,330667	0	542,9591	362,0056	0,4775475	0,5396636	520,567	3,570985	0	3	535	343						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		535	343	1537650	17681065435
1554	13:10:28.936	00:00:01.554	93	523,8988	345,5479	0,6392713	0,5440733	520,8447	3,313416	0	541,1928	354,8291	0,477785	0,5390524	520,9069	3,539725	0	3	533	350						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		533	350	1554274	17681082059
1571	13:10:28.953	00:00:01.570	94	530,8457	339,4359	0,6394819	0,543852	520,7239	3,272891	0	530,413	365,2555	0,4779768	0,5385522	520,8644	3,564794	0	3	531	352						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		531	352	1570900	17681098685
1588	13:10:28.970	00:00:01.587	95	538,0701	347,8027	0,6397347	0,5436274	520,9888	3,220689	0	544,885	372,9931	0,4782624	0,5381449	521,0453	3,525084	0	3	541	360						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		541	360	1587649	17681115434
1604	13:10:28.986	00:00:01.604	96	524,8539	347,1599	0,6399528	0,5433154	520,8165	3,259786	0	530,7587	352,4926	0,4784943	0,5376179	521,2	3,528584	0	3	528	350						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		528	350	1604275	17681132060
1621	13:10:29.003	00:00:01.620	97	540,2384	338,1454	0,6402015	0,5429522	521,084	3,248629	0	538,006	356,3083	0,478737	0,5370116	521,1873	3,538496	0	3	539	347						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		539	347	1620898	17681148683
1638	13:10:29.020	00:00:01.637	98	526,2498	352,7072	0,6403832	0,5424613	521,1146	3,271456	0	535,1744	358,7366	0,4789633	0,5363545	521,3015	3,529152	0	3	531	356						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		531	356	1637522	17681165307
1654	13:10:29.036	00:00:01.654	99	536,2314	339,4399	0,6406725	0,5419628	521,1141	3,227144	0	535,6138	372,2451	0,4792147	0,5355631	521,2937	3,544599	0	3	536	356						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		536	356	1654271	17681182056
1671	13:10:29.053	00:00:01.670	100	526,1539	332,5891	0,6409073	0,5413424	520,9758	3,317464	0	531,7243	350,8312	0,4794587	0,5347465	521,4161	3,543404	0	3	529	342						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		529	342	1670896	17681198681
1688	13:10:29.070	00:00:01.687	101	519,6729	344,597	0,6411692	0,5406632	521,1978	3,271153	0	537,9957	368,3846	0,4797464	0,5338174	521,5685	3,537756	0	3	529	356						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		529	356	1687520	17681215305
1704	13:10:29.086	00:00:01.704	102	539,0505	333,2729	0,6414679	0,5399263	521,2466	3,26432	0	534,7874	347,6683	0,4800029	0,5328939	521,6187	3,478418	0	3	537	340						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		537	340	1704147	17681231932
1721	13:10:29.103	00:00:01.720	103	536,051	344,2381	0,6417088	0,5391915	521,2112	3,23914	0	528,4122	349,7625	0,4802893	0,5319521	521,6592	3,466444	0	3	532	347						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		532	347	1720893	17681248678
1738	13:10:29.120	00:00:01.737	104	536,3578	349,3983	0,6420312	0,5384207	521,3117	3,2283	0	546,4979	354,9433	0,4806164	0,5309764	521,7313	3,485755	0	3	541	352						8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	1280	1024	0	0	531	340	883	0	Content		541	352	1737519	17681265304
